seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr9	110252643	110252777	135	*	X122797	9314	110247133	110252047	4915	-	595	upstream	595	KLF4
chr9	110253516	110253665	150	*	X122798	9314	110247133	110252047	4915	-	1468	upstream	1468	KLF4
chr9	110253711	110253845	135	*	X122799	9314	110247133	110252047	4915	-	1663	upstream	1663	KLF4
chr9	111696798	111696837	40	*	X122820	54942	111696673	111703237	6565	+	0	inside	124	ABITRAM
chr9	111696798	111696837	40	*	X122820	8518	111629800	111696608	66809	-	189	upstream	189	ELP1
chr9	112262262	112262326	65	*	X122822	5774	112137974	112260593	122620	-	1668	upstream	1668	PTPN3
chr9	112401559	112401798	240	*	X122824	114299	112403068	112713756	310689	+	1269	upstream	1269	NA
chr9	112402303	112402437	135	*	X122825	114299	112403068	112713756	310689	+	630	upstream	630	NA
chr9	112402639	112402683	45	*	X122826	114299	112403068	112713756	310689	+	384	upstream	384	NA
chr9	112402978	112403112	135	*	X122827	114299	112403068	112713756	310689	+	0	overlapStart	0	NA
chr9	112403308	112403472	165	*	X122828	114299	112403068	112713756	310689	+	0	inside	239	NA
chr9	113019089	113019238	150	*	X122834	7295	113006092	113018920	12829	-	168	upstream	168	TXN
chr9	113341967	113342251	285	*	X122836	79987	113127529	113342160	214632	-	0	overlapStart	0	SVEP1
chr9	113343173	113343277	105	*	X122837	79987	113127529	113342160	214632	-	1012	upstream	1012	SVEP1
chr9	113801545	113801742	198	*	X122840	1902	113636054	113801526	165473	-	18	upstream	18	LPAR1
chr9	114287580	114287699	120	*	X122841	158399	114287447	114340124	52678	+	0	inside	132	ZNF483
chr9	114287708	114287887	180	*	X122842	158399	114287447	114340124	52678	+	0	inside	260	ZNF483
chr9	114423749	114423763	15	*	X122843	2790	114423851	114432526	8676	+	87	upstream	87	GNG10
chr9	115248719	115248851	133	*	X122846	158405	115249248	115422706	173459	+	396	upstream	396	KIAA1958
chr9	115653085	115653103	19	*	X122849	57864	115641200	115653193	11994	-	0	inside	89	SLC46A2
chr9	115654255	115654442	188	*	X122850	57864	115641200	115653193	11994	-	1061	upstream	1061	SLC46A2
chr9	115983292	115983441	150	*	X122856	1317	115983808	116029217	45410	+	366	upstream	366	SLC31A1
chr9	115983894	115983993	100	*	X122857	1317	115983808	116029217	45410	+	0	inside	85	SLC31A1
chr9	116037332	116037451	120	*	X122858	9128	116037914	116055185	17272	+	462	upstream	462	PRPF4
chr9	116038095	116038229	135	*	X122859	9128	116037914	116055185	17272	+	0	inside	180	PRPF4
chr9	116038095	116038229	135	*	X122859	23307	115927800	116037869	110070	-	225	upstream	225	FKBP15
chr9	116038095	116038229	135	*	X122859	246184	116029290	116037869	8580	-	225	upstream	225	CDC26
chr9	116111694	116111728	35	*	X122861	54836	116111812	116133513	21702	+	83	upstream	83	BSPRY
chr9	116112020	116112248	229	*	X122862	54836	116111812	116133513	21702	+	0	inside	207	BSPRY
chr9	116172384	116172518	135	*	X122866	257169	116172935	116191879	18945	+	416	upstream	416	C9orf43
chr9	116637629	116637747	119	*	X122897	114991	116638562	116818875	180314	+	814	upstream	814	ZNF618
chr9	116638034	116638061	28	*	X122898	114991	116638562	116818875	180314	+	500	upstream	500	ZNF618
chr9	116916506	116916575	70	*	X122921	85301	116918231	117072975	154745	+	1655	upstream	1655	COL27A1
chr9	116916732	116916941	210	*	X122922	85301	116918231	117072975	154745	+	1289	upstream	1289	COL27A1
chr9	116917032	116917462	431	*	X122923	85301	116918231	117072975	154745	+	768	upstream	768	COL27A1
chr9	117268006	117268024	19	*	X122926	25861	117164360	117267736	103377	-	269	upstream	269	WHRN
chr9	117350267	117350376	110	*	X122933	9550	117349994	117361152	11159	+	0	inside	272	ATP6V1G1
chr9	118915463	118915520	58	*	X122948	5069	118916071	119164600	248530	+	550	upstream	550	PAPPA
chr9	118915551	118915880	330	*	X122949	5069	118916071	119164600	248530	+	190	upstream	190	PAPPA
chr9	118916226	118916311	86	*	X122950	5069	118916071	119164600	248530	+	0	inside	154	PAPPA
chr9	120177738	120177977	240	*	X122980	23245	119187504	120177317	989814	-	420	upstream	420	ASTN2
chr9	120178293	120178410	118	*	X122981	23245	119187504	120177317	989814	-	975	upstream	975	ASTN2
chr9	124262344	124262643	300	*	X123028	2681	124207269	124262306	55038	-	37	upstream	37	GGTA1
chr9	124327320	124327424	105	*	X123043	153090	124329399	124547809	218411	+	1974	upstream	1974	DAB2IP
chr9	124328265	124328549	285	*	X123044	153090	124329399	124547809	218411	+	849	upstream	849	DAB2IP
chr9	124328940	124329097	158	*	X123045	153090	124329399	124547809	218411	+	301	upstream	301	DAB2IP
chr9	124329416	124329550	135	*	X123046	153090	124329399	124547809	218411	+	0	inside	16	DAB2IP
chr9	124329611	124329835	225	*	X123047	153090	124329399	124547809	218411	+	0	inside	211	DAB2IP
chr9	124883460	124883600	141	*	X123120	100616312	124882361	124882446	86	-	1013	upstream	1013	MIR4478
chr9	124883669	124883696	28	*	X123121	100616312	124882361	124882446	86	-	1222	upstream	1222	MIR4478
chr9	124990682	124990882	201	*	X123145	26468	124964856	124991091	26236	-	0	inside	208	LHX6
chr9	124991291	124991371	81	*	X123146	26468	124964856	124991091	26236	-	199	upstream	199	LHX6
chr9	124991837	124991956	120	*	X123147	26468	124964856	124991091	26236	-	745	upstream	745	LHX6
chr9	124992197	124992346	150	*	X123148	26468	124964856	124991091	26236	-	1105	upstream	1105	LHX6
chr9	124992587	124992736	150	*	X123149	26468	124964856	124991091	26236	-	1495	upstream	1495	LHX6
chr9	125675382	125675504	123	*	X123167	10773	125670335	125675607	5273	-	0	inside	102	ZBTB6
chr9	125693969	125694057	89	*	X123168	57684	125680378	125693779	13402	-	189	upstream	189	ZBTB26
chr9	126773582	126773637	56	*	X123233	9355	126773889	126795442	21554	+	251	upstream	251	LHX2
chr9	127019500	127019649	150	*	X123325	10783	127019885	127114719	94835	+	235	upstream	235	NEK6
chr9	127177386	127177625	240	*	X123326	5695	127115744	127177752	62009	-	0	inside	126	PSMB7
chr9	127211964	127212158	195	*	X123333	347088	127213423	127240868	27446	+	1264	upstream	1264	ADGRD2
chr9	127212846	127213055	210	*	X123334	347088	127213423	127240868	27446	+	367	upstream	367	ADGRD2
chr9	127213479	127213628	150	*	X123335	347088	127213423	127240868	27446	+	0	inside	55	ADGRD2
chr9	127539318	127539318	1	*	X123363	169611	127539437	127577159	37723	+	118	upstream	118	OLFML2A
chr9	127703615	127703811	197	*	X123377	2800	127640573	127703386	62814	-	228	upstream	228	GOLGA1
chr9	128004196	128004510	315	*	X123380	3309	127997127	128003666	6540	-	529	upstream	529	HSPA5
chr9	128508317	128508421	105	*	X123395	5090	128509617	128729655	220039	+	1195	upstream	1195	PBX3
chr9	129374713	129374888	176	*	X123518	4010	129376722	129463311	86590	+	1833	upstream	1833	LMX1B
chr9	129375142	129375321	180	*	X123519	4010	129376722	129463311	86590	+	1400	upstream	1400	LMX1B
chr9	129375360	129375599	240	*	X123520	4010	129376722	129463311	86590	+	1122	upstream	1122	LMX1B
chr9	129375973	129376029	57	*	X123521	4010	129376722	129463311	86590	+	692	upstream	692	LMX1B
chr9	129376858	129377067	210	*	X123522	4010	129376722	129463311	86590	+	0	inside	135	LMX1B
chr9	130185819	130185937	119	*	X123683	7633	130186653	130207651	20999	+	715	upstream	715	ZNF79
chr9	130212578	130212787	210	*	X123684	26783	130210781	130210916	136	-	1661	upstream	1661	SNORA65
chr9	130212578	130212787	210	*	X123684	90678	130213765	130265780	52016	+	977	upstream	977	LRSAM1
chr9	130372818	130372910	93	*	X123687	6812	130374486	130454995	80510	+	1575	upstream	1575	STXBP1
chr9	130467582	130467703	122	*	X123692	286207	130469271	130476303	7033	+	1567	upstream	1567	CFAP157
chr9	130468422	130468548	127	*	X123693	286207	130469271	130476303	7033	+	722	upstream	722	CFAP157
chr9	130541290	130541408	119	*	X123717	10044	130500596	130541048	40453	-	241	upstream	241	SH2D3C
chr9	130541814	130541963	150	*	X123718	10044	130500596	130541048	40453	-	765	upstream	765	SH2D3C
chr9	130830883	130831032	150	*	X123731	203245	130823512	130829599	6088	-	1283	upstream	1283	NAIF1
chr9	130911791	130911920	130	*	X123739	3934	130911732	130915734	4003	+	0	inside	58	LCN2
chr9	130966530	130966655	126	*	X123746	25792	130928344	130966662	38319	-	0	inside	6	CIZ1
chr9	130966686	130966841	156	*	X123747	25792	130928344	130966662	38319	-	23	upstream	23	CIZ1
chr9	130966927	130967141	215	*	X123748	25792	130928344	130966662	38319	-	264	upstream	264	CIZ1
chr9	130967317	130967451	135	*	X123749	25792	130928344	130966662	38319	-	654	upstream	654	CIZ1
chr9	130967527	130967661	135	*	X123750	25792	130928344	130966662	38319	-	864	upstream	864	CIZ1
chr9	130967847	130968116	270	*	X123751	25792	130928344	130966662	38319	-	1184	upstream	1184	CIZ1
chr9	131037647	131037797	151	*	X123768	375757	131038425	131051268	12844	+	627	upstream	627	SWI5
chr9	131038627	131039115	489	*	X123769	375757	131038425	131051268	12844	+	0	inside	201	SWI5
chr9	131038627	131039115	489	*	X123769	2801	131018108	131038268	20161	-	358	upstream	358	GOLGA2
chr9	131085356	131085396	41	*	X123770	26995	131071396	131084697	13302	-	658	upstream	658	TRUB2
chr9	131267074	131267104	31	*	X123781	2733	131266971	131304580	37610	+	0	inside	102	GLE1
chr9	131643931	131644035	105	*	X123784	56262	131644391	131680317	35927	+	355	upstream	355	LRRC8A
chr9	131644064	131644180	117	*	X123785	56262	131644391	131680317	35927	+	210	upstream	210	LRRC8A
chr9	131644064	131644180	117	*	X123785	883	131595392	131644354	48963	-	0	inside	173	KYAT1
chr9	131644796	131644888	93	*	X123786	883	131595392	131644354	48963	-	441	upstream	441	KYAT1
chr9	131645435	131645535	101	*	X123787	883	131595392	131644354	48963	-	1080	upstream	1080	KYAT1
chr9	131645656	131645805	150	*	X123788	883	131595392	131644354	48963	-	1301	upstream	1301	KYAT1
chr9	131710028	131710498	471	*	X123789	22845	131707809	131710012	2204	-	15	upstream	15	DOLK
chr9	131873228	131873312	85	*	X123790	5524	131873228	131911225	37998	+	0	inside	0	PTPA
chr9	131873228	131873312	85	*	X123790	1384	131857073	131873070	15998	-	157	upstream	157	CRAT
chr9	131874263	131874422	160	*	X123791	1384	131857073	131873070	15998	-	1192	upstream	1192	CRAT
chr9	131941508	131941612	105	*	X123796	389792	131937831	131940540	2710	-	967	upstream	967	IER5L
chr9	131941733	131942032	300	*	X123797	389792	131937831	131940540	2710	-	1192	upstream	1192	IER5L
chr9	132383903	132384052	150	*	X123933	375759	132374504	132383055	8552	-	847	upstream	847	C9orf50
chr9	132384128	132384247	120	*	X123934	375759	132374504	132383055	8552	-	1072	upstream	1072	C9orf50
chr9	132384275	132384409	135	*	X123935	375759	132374504	132383055	8552	-	1219	upstream	1219	C9orf50
chr9	132425859	132425993	135	*	X123951	51450	132427920	132484951	57032	+	1926	upstream	1926	PRRX2
chr9	132426027	132426164	138	*	X123952	51450	132427920	132484951	57032	+	1755	upstream	1755	PRRX2
chr9	132427104	132427268	165	*	X123953	51450	132427920	132484951	57032	+	651	upstream	651	PRRX2
chr9	132427626	132427971	346	*	X123954	51450	132427920	132484951	57032	+	0	overlapStart	0	PRRX2
chr9	132515253	132515462	210	*	X124013	9536	132500615	132515344	14730	-	0	overlapStart	0	PTGES
chr9	132515635	132515859	225	*	X124014	9536	132500615	132515344	14730	-	290	upstream	290	PTGES
chr9	132516150	132516219	70	*	X124015	9536	132500615	132515344	14730	-	805	upstream	805	PTGES
chr9	132933281	132933561	281	*	X124038	23413	132934857	132999583	64727	+	1295	upstream	1295	NCS1
chr9	132933922	132934266	345	*	X124039	23413	132934857	132999583	64727	+	590	upstream	590	NCS1
chr9	133455313	133455590	278	*	X124106	100272217	133452737	133454881	2145	-	431	upstream	431	LOC100272217
chr9	133455606	133455740	135	*	X124107	100272217	133452737	133454881	2145	-	724	upstream	724	LOC100272217
chr9	133538439	133538633	195	*	X124119	59335	133539981	133558384	18404	+	1347	upstream	1347	PRDM12
chr9	133538692	133538946	255	*	X124120	59335	133539981	133558384	18404	+	1034	upstream	1034	PRDM12
chr9	133539159	133539209	51	*	X124121	59335	133539981	133558384	18404	+	771	upstream	771	PRDM12
chr9	133539254	133539563	310	*	X124122	59335	133539981	133558384	18404	+	417	upstream	417	PRDM12
chr9	133539622	133539947	326	*	X124123	59335	133539981	133558384	18404	+	33	upstream	33	PRDM12
chr9	133540192	133540514	323	*	X124124	59335	133539981	133558384	18404	+	0	inside	210	PRDM12
chr9	133815653	133815700	48	*	X124215	84929	133777825	133814455	36631	-	1197	upstream	1197	FIBCD1
chr9	133884007	133884073	67	*	X124269	10319	133884504	133968446	83943	+	430	upstream	430	LAMC3
chr9	133884381	133884408	28	*	X124270	10319	133884504	133968446	83943	+	95	upstream	95	LAMC3
chr9	133884681	133884980	300	*	X124271	10319	133884504	133968446	83943	+	0	inside	176	LAMC3
chr9	133969751	133969870	120	*	X124324	83543	133971863	133998539	26677	+	1992	upstream	1992	AIF1L
chr9	133969917	133970051	135	*	X124325	83543	133971863	133998539	26677	+	1811	upstream	1811	AIF1L
chr9	133970592	133970755	164	*	X124326	83543	133971863	133998539	26677	+	1107	upstream	1107	AIF1L
chr9	134001077	134001196	120	*	X124327	8021	134000981	134109091	108111	+	0	inside	95	NUP214
chr9	134151924	134152031	108	*	X124349	286336	134133465	134151906	18442	-	17	upstream	17	FAM78A
chr9	134153793	134153941	149	*	X124350	286336	134133465	134151906	18442	-	1886	upstream	1886	FAM78A
chr9	134164262	134164418	157	*	X124364	84814	134165081	134184649	19569	+	662	upstream	662	PLPP7
chr9	134407972	134408121	150	*	X124382	83549	134399183	134406662	7480	-	1309	upstream	1309	UCK1
chr9	134954968	134955073	106	*	X124444	9442	134735497	134955274	219778	-	0	inside	200	MED27
chr9	135035223	135035357	135	*	X124483	84628	135037334	135118220	80887	+	1976	upstream	1976	NTNG2
chr9	135035997	135036131	135	*	X124484	84628	135037334	135118220	80887	+	1202	upstream	1202	NTNG2
chr9	135036273	135036767	495	*	X124485	84628	135037334	135118220	80887	+	566	upstream	566	NTNG2
chr9	135036813	135036962	150	*	X124486	84628	135037334	135118220	80887	+	371	upstream	371	NTNG2
chr9	135037128	135037275	148	*	X124487	84628	135037334	135118220	80887	+	58	upstream	58	NTNG2
chr9	135230047	135230110	64	*	X124593	23064	135136827	135230372	93546	-	0	inside	261	SETX
chr9	135284517	135284537	21	*	X124594	389799	135285611	135448675	163065	+	1073	upstream	1073	CFAP77
chr9	135285078	135285227	150	*	X124595	389799	135285611	135448675	163065	+	383	upstream	383	CFAP77
chr9	135456071	135456250	180	*	X124688	56751	135457993	135465640	7648	+	1742	upstream	1742	BARHL1
chr9	135456341	135456505	165	*	X124689	56751	135457993	135465640	7648	+	1487	upstream	1487	BARHL1
chr9	135456566	135456715	150	*	X124690	56751	135457993	135465640	7648	+	1277	upstream	1277	BARHL1
chr9	135456822	135456971	150	*	X124691	56751	135457993	135465640	7648	+	1021	upstream	1021	BARHL1
chr9	135457061	135457196	136	*	X124692	56751	135457993	135465640	7648	+	796	upstream	796	BARHL1
chr9	135546277	135546422	146	*	X124707	64794	135469676	135545788	76113	-	488	upstream	488	DDX31
chr9	135546468	135546528	61	*	X124708	64794	135469676	135545788	76113	-	679	upstream	679	DDX31
chr9	136202753	136202887	135	*	X124802	6838	136197552	136203047	5496	-	0	inside	159	SURF6
chr9	136215513	136215590	78	*	X124803	26820	136216251	136216325	75	+	660	upstream	660	SNORD24
chr9	136215513	136215590	78	*	X124803	6837	136207755	136214972	7218	-	540	upstream	540	MED22
chr9	136215513	136215590	78	*	X124803	26814	136216949	136217019	71	+	1358	upstream	1358	SNORD36B
chr9	136215513	136215590	78	*	X124803	26815	136217311	136217382	72	+	1720	upstream	1720	SNORD36A
chr9	136242190	136242295	106	*	X124804	169436	136243284	136271220	27937	+	988	upstream	988	STKLD1
chr9	136243658	136243777	120	*	X124805	6836	136228340	136242970	14631	-	687	upstream	687	SURF4
chr9	136344821	136344829	9	*	X124823	11182	136336216	136344276	8061	-	544	upstream	544	SLC2A6
chr9	136389909	136390053	145	*	X124865	389827	136379708	136390068	10361	-	0	inside	14	MYMK
chr9	136391742	136391926	185	*	X124866	389827	136379708	136390068	10361	-	1673	upstream	1673	MYMK
chr9	136391979	136392221	243	*	X124867	389827	136379708	136390068	10361	-	1910	upstream	1910	MYMK
chr9	136397007	136397150	144	*	X124872	9719	136397286	136440641	43356	+	135	upstream	135	ADAMTSL2
chr9	136445217	136445386	170	*	X124886	642968	136443537	136445368	1832	-	0	overlapStart	0	FAM163B
chr9	136445477	136445611	135	*	X124887	642968	136443537	136445368	1832	-	108	upstream	108	FAM163B
chr9	136446662	136446766	105	*	X124888	642968	136443537	136445368	1832	-	1293	upstream	1293	FAM163B
chr9	136447232	136447381	150	*	X124889	642968	136443537	136445368	1832	-	1863	upstream	1863	FAM163B
chr9	136499484	136499633	150	*	X124931	1621	136501485	136524466	22982	+	1851	upstream	1851	DBH
chr9	136500039	136500203	165	*	X124932	1621	136501485	136524466	22982	+	1281	upstream	1281	DBH
chr9	136500354	136500857	504	*	X124933	1621	136501485	136524466	22982	+	627	upstream	627	DBH
chr9	136501338	136501667	330	*	X124934	1621	136501485	136524466	22982	+	0	overlapStart	0	DBH
chr9	136501773	136501892	120	*	X124935	1621	136501485	136524466	22982	+	0	inside	287	DBH
chr9	136934477	136934611	135	*	X124963	8019	136895446	136933655	38210	-	821	upstream	821	BRD3
chr9	136934987	136935091	105	*	X124964	8019	136895446	136933655	38210	-	1331	upstream	1331	BRD3
chr9	136935242	136935481	240	*	X124965	8019	136895446	136933655	38210	-	1586	upstream	1586	BRD3
chr9	136935602	136935736	135	*	X124966	8019	136895446	136933655	38210	-	1946	upstream	1946	BRD3
chr9	137000320	137000392	73	*	X124981	11091	137001210	137025094	23885	+	817	upstream	817	WDR5
chr9	137207204	137207308	105	*	X125111	6256	137208944	137332431	123488	+	1635	upstream	1635	RXRA
chr9	137207549	137207863	315	*	X125112	6256	137208944	137332431	123488	+	1080	upstream	1080	RXRA
chr9	137207956	137208195	240	*	X125113	6256	137208944	137332431	123488	+	748	upstream	748	RXRA
chr9	137208286	137208418	133	*	X125114	6256	137208944	137332431	123488	+	525	upstream	525	RXRA
chr9	137208734	137209033	300	*	X125115	6256	137208944	137332431	123488	+	0	overlapStart	0	RXRA
chr9	137209094	137209350	257	*	X125116	6256	137208944	137332431	123488	+	0	inside	149	RXRA
chr9	137531977	137532126	150	*	X125262	1289	137533651	137736688	203038	+	1524	upstream	1524	COL5A1
chr9	137532667	137532831	165	*	X125263	1289	137533651	137736688	203038	+	819	upstream	819	COL5A1
chr9	137532937	137533056	120	*	X125264	1289	137533651	137736688	203038	+	594	upstream	594	COL5A1
chr9	137533567	137533782	216	*	X125265	1289	137533651	137736688	203038	+	0	overlapStart	0	COL5A1
chr9	137765200	137765339	140	*	X125447	101448202	137711261	137764464	53204	-	735	upstream	735	LOC101448202
chr9	137771595	137771595	1	*	X125448	2220	137772658	137779366	6709	+	1062	upstream	1062	FCN2
chr9	137771925	137772044	120	*	X125449	2220	137772658	137779366	6709	+	613	upstream	613	FCN2
chr9	137772562	137772584	23	*	X125450	2220	137772658	137779366	6709	+	73	upstream	73	FCN2
chr9	137810655	137810734	80	*	X125470	2219	137801431	137809806	8376	-	848	upstream	848	FCN1
chr9	137965652	137965722	71	*	X125557	10439	137967089	138013030	45942	+	1366	upstream	1366	OLFM1
chr9	138071450	138071614	165	*	X125643	401557	138073455	138079152	5698	+	1840	upstream	1840	LOC401557
chr9	138071648	138071782	135	*	X125644	401557	138073455	138079152	5698	+	1672	upstream	1672	LOC401557
chr9	138072521	138072664	144	*	X125645	401557	138073455	138079152	5698	+	790	upstream	790	LOC401557
chr9	138232857	138233107	251	*	X125765	157927	138235095	138238404	3310	+	1987	upstream	1987	LINC02907
chr9	138233442	138233801	360	*	X125766	157927	138235095	138238404	3310	+	1293	upstream	1293	LINC02907
chr9	138234428	138234456	29	*	X125767	157927	138235095	138238404	3310	+	638	upstream	638	LINC02907
chr9	138412818	138412967	150	*	X125847	3933	138413284	138418386	5103	+	316	upstream	316	LCN1
chr9	138466116	138466520	405	*	X125866	100130954	138466771	138478958	12188	+	250	upstream	250	LINC01502
